CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201102,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1175,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201103,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1177,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201104,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1177,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201105,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1177,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201106,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1177,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201107,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1177,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201108,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1177,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201109,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1178,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201110,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1179,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201111,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1182,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201112,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1183,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201113,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1185,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201114,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1185,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201115,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1185,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201116,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1186,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201117,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1187,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201118,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1190,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201119,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1190,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201120,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1192,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201121,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1193,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201122,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1196,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201123,1.00,1,1.00,1,0.00,,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1197,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201124,1.00,1,1.00,1,0.00,,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1197,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201125,1.00,1,1.00,1,0.00,,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1197,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201126,1.00,1,1.00,1,0.00,,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1198,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201127,1.00,1,1.00,1,0.00,,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1199,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201128,1.00,1,1.00,1,0.00,,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1201,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201129,1.00,1,1.00,1,0.00,,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1201,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201130,1.00,1,1.00,1,0.00,,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1202,6,NV,0.00,54.63,54.63,53.12,53.12,53.57,53.57,50.00,50.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201201,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1205,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201202,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1206,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201203,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1208,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201204,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1210,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201205,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1212,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201206,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1215,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201207,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1221,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201208,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1221,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201209,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1225,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201210,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1224,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201211,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1226,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201212,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1226,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201213,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1227,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201214,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1228,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201215,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,1.00,0,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1229,6,NV,0.00,54.63,54.63,48.44,48.44,53.57,53.57,12.50,12.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201216,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1230,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201217,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1233,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201218,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1232,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201219,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1234,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201220,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1235,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201221,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1235,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201222,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1236,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201223,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1238,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201224,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1240,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201225,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1241,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201226,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1241,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201227,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1246,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201228,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1248,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201229,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1250,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201230,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1253,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20201231,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1253,6,NV,0.00,60.19,60.19,54.69,54.69,57.14,57.14,37.50,37.50
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20210101,1.00,1,1.00,1,1.00,1,2.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1255,6,NV,0.00,57.41,57.41,51.56,51.56,55.36,55.36,25.00,25.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20210102,1.00,1,1.00,1,1.00,1,2.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1255,6,NV,0.00,57.41,57.41,51.56,51.56,55.36,55.36,25.00,25.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20210103,1.00,1,1.00,1,1.00,1,2.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1260,6,NV,0.00,57.41,57.41,51.56,51.56,55.36,55.36,25.00,25.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20210104,1.00,1,1.00,1,1.00,1,2.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1262,6,NV,0.00,57.41,57.41,51.56,51.56,55.36,55.36,25.00,25.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20210105,1.00,1,1.00,1,1.00,1,2.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1263,6,NV,0.00,57.41,57.41,51.56,51.56,55.36,55.36,25.00,25.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20210106,1.00,1,1.00,1,1.00,1,2.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,1265,6,NV,0.00,57.41,57.41,51.56,51.56,55.36,55.36,25.00,25.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20210107,1.00,1,1.00,1,1.00,1,2.00,1,1.00,1,0.00,,2.00,1,4.00,1.00,1,0.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,1,0,,,,,,,0,0,1274,6,NV,0.00,57.41,57.41,51.56,51.56,55.36,55.36,25.00,25.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20210108,1.00,1,3.00,0,2.00,0,4.00,0,1.00,1,2.00,0,2.00,1,4.00,1.00,1,0.00,,,2.00,1,2.00,2.00,,,4.00,0,0.00,,3.00,0,,1,0,,,,,,,0,0,1274,6,NV,0.00,75.46,75.46,66.67,66.67,72.62,72.62,25.00,25.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20210109,1.00,1,3.00,0,2.00,0,4.00,0,1.00,1,2.00,0,2.00,1,4.00,1.00,1,0.00,,,2.00,1,2.00,2.00,,,4.00,0,0.00,,3.00,0,,1,0,,,,,,,0,0,1274,6,NV,0.00,75.46,75.46,66.67,66.67,72.62,72.62,25.00,25.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20210110,1.00,1,3.00,0,2.00,0,4.00,0,1.00,1,2.00,0,2.00,1,4.00,1.00,1,0.00,,,2.00,1,2.00,2.00,,,4.00,0,0.00,,3.00,0,,1,0,,,,,,,0,0,1278,6,NV,0.00,75.46,75.46,66.67,66.67,72.62,72.62,25.00,25.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20210111,1.00,1,1.00,0,1.00,0,3.00,0,1.00,1,0.00,,2.00,1,4.00,1.00,1,0.00,,,2.00,1,2.00,2.00,,,4.00,0,0.00,,2.00,1,,1,0,,,,,,,0,0,1281,6,NV,0.00,54.17,54.17,53.65,53.65,57.74,57.74,25.00,25.00
Australia,AUS,Queensland,AUS_QLD,STATE_TOTAL,20210112,1.00,1,1.00,0,1.00,0,3.00,0,1.00,1,0.00,,2.00,1,4.00,1.00,1,0.00,,,2.00,1,2.00,2.00,,,4.00,0,0.00,,2.00,1,,1,0,,,,,,,0,0,1283,6,NV,0.00,54.17,54.17,53.65,53.65,57.74,57.74,25.00,25.00
